param1,param3,param11,param12,param13,param14,param15,param16,param17,param18,param21,external_id
244021627,1072,26928,28000.00,524.54,84,13.45,15.60,49.51,44554.16,574.05,244021627
244022151,1394,3606,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,244022151
244022798,1767,9233,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,244022798
244023379,1796,18204,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,244023379
244024073,3465,1535,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,244024073
244024111,1380,27620,29000.00,543.27,84,13.45,15.60,51.28,46145.08,594.55,244024111
244024243,1987,17013,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,244024243
244024510,1566,11434,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,244024510
244024596,2181,2819,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,244024596
244025711,1276,25724,27000.00,505.81,84,13.45,15.60,47.74,42963.24,553.55,244025711
244026157,1773,7227,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,244026157
244027455,1024,13976,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,244027455
244028680,1507,14493,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,244028680
244029253,1149,4851,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,244029253
244029407,1100,12900,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,244029407
244030570,1792,9208,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,244030570
244030618,1065,19935,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,244030618
244030820,1248,17752,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,244030820
244031258,2265,32735,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,244031258
244031550,1698,15302,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,244031550
244032254,1196,18804,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,244032254
244032874,1645,20355,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,244032874
244033200,1112,15888,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,244033200
244033765,2736,2264,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,244033765
244033935,1805,10195,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,244033935
244034176,1245,9755,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,244034176
244034788,1785,12215,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,244034788
244035016,1775,13225,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,244035016
244035040,1588,24412,26000.00,487.07,84,13.45,15.60,45.97,41371.48,533.04,244035040
244035407,1389,20611,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,244035407
244036101,3507,1493,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,244036101
244036462,1162,23838,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,244036462
244037051,1162,3838,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,244037051
244037116,1774,5226,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,244037116
244037930,4103,897,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,244037930
244037973,1079,6921,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,244037973
244039143,1820,10180,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,244039143
244039194,1318,17682,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,244039194
244039461,1887,4113,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,244039461
244040338,1471,9529,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,244040338
244194521,2186,2814,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,244194521
244194726,1696,4304,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,244194726
244196559,1820,4180,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,244196559
244196800,2802,2198,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,244196800
244198179,3982,36018,40000.00,749.34,84,13.45,15.60,70.73,63648.56,820.07,244198179
244198462,2233,2767,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,244198462
244198535,5894,29106,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,244198535
244198578,1779,7221,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,244198578
244198624,1024,22976,24000.00,449.61,84,13.45,15.60,42.44,38189.64,492.05,244198624
244199302,3824,1176,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,244199302
244199426,1298,18702,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,244199426
244199647,3005,36995,40000.00,749.34,84,13.45,15.60,70.73,63648.56,820.07,244199647
244200858,1738,20262,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,244200858
244201072,1251,9749,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,244201072
244201234,1166,21834,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,244201234
244201722,1914,12086,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,244201722
244201919,1962,13038,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,244201919
244201978,1977,12023,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,244201978
244202648,1720,12280,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,244202648
244202664,1659,6341,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,244202664
244202729,1963,8037,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,244202729
244203210,4289,711,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,244203210
244203300,1364,17636,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,244203300
244203636,1352,9648,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,244203636
244203822,1508,4492,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,244203822
244204128,1281,7719,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,244204128
244204390,1133,8867,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,244204390
244205108,1898,4102,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,244205108
244205434,3585,1415,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,244205434
244205930,1601,17399,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,244205930
244206503,1165,9835,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,244206503
244206627,1271,12729,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,244206627
244207020,1597,10403,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,244207020
244208131,1555,20445,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,244208131
244208328,1227,23773,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,244208328
244208417,1730,13270,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,244208417
244209804,1570,10430,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,244209804
244210446,1468,9532,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,244210446
244210551,1069,12931,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,244210551
244211256,4617,35383,40000.00,749.34,84,13.45,15.60,70.73,63648.56,820.07,244211256
244211566,3287,1713,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,244211566
190307110,1360,19640,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,190307110
190308133,1193,3807,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190308133
190309121,5705,44295,50000.00,936.67,84,13.45,15.60,88.41,79560.28,1025.08,190309121
190309822,1473,14527,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,190309822
190309830,1021,4979,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,190309830
190311860,1417,9583,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,190311860
190314753,1707,28293,30000.00,562.01,84,13.45,15.60,53.05,47736.84,615.06,190314753
190316748,1892,6108,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,190316748
190318554,1052,13948,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,190318554
190319526,1581,10419,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,190319526
190320168,2088,2912,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190320168
190320826,1739,8261,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,190320826
190320931,4237,763,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190320931
190321032,1769,11231,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,190321032
190322837,1440,7560,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,190322837
190324210,4015,985,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190324210
190328720,5143,44857,50000.00,936.67,84,13.45,15.60,88.41,79560.28,1025.08,190328720
190329939,1969,14031,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,190329939
190329998,1792,13208,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,190329998
190330210,1974,14026,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,190330210
190330660,1873,17127,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,190330660
190331283,1545,13455,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,190331283
190331836,1959,14041,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,190331836
190333251,1361,3639,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190333251
190333464,2277,2723,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190333464
190333618,1506,23494,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,190333618
190334800,1536,13464,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,190334800
190335521,1117,11883,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,190335521
190335564,1967,15033,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,190335564
190338644,4261,739,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190338644
190338733,2401,2599,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190338733
190339020,1650,6350,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,190339020
190341025,1023,28977,30000.00,562.01,84,13.45,15.60,53.05,47736.84,615.06,190341025
190341211,1028,15972,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,190341211
190343206,1293,18707,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,190343206
190344091,1550,13450,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,190344091
190344237,1045,21955,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,190344237
190344318,1747,21253,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,190344318
190345268,1070,20930,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,190345268
190345810,2533,2467,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190345810
190346094,1999,23001,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,190346094
190347520,3455,1545,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190347520
190349018,1626,6374,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,190349018
190349743,1474,43526,45000.00,843.01,84,13.45,15.60,79.57,71604.84,922.58,190349743
190349760,1468,9532,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,190349760
190351276,1535,11465,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,190351276
190352868,1091,14909,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,190352868
190353058,2816,2184,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190353058
190354054,1747,8253,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,190354054
190354526,2630,2370,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190354526
190357541,1585,14415,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,190357541
190357886,1069,9931,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,190357886
190358947,3415,31585,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,190358947
190359927,1118,5882,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,190359927
190360135,1550,19450,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,190360135
190360356,1206,13794,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,190360356
190360925,1390,11610,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,190360925
190361190,2492,2508,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190361190
190364378,1673,23327,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,190364378
190364416,1858,11142,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,190364416
190365765,1231,9769,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,190365765
190366281,1957,9043,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,190366281
190366591,1031,21969,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,190366591
190366923,1988,10012,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,190366923
190367814,1167,7833,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,190367814
190368365,1255,10745,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,190368365
190368730,1258,9742,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,190368730
190368802,1304,15696,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,190368802
190368845,1486,13514,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,190368845
190368985,1935,4065,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,190368985
190369140,1941,14059,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,190369140
190369221,2000,7000,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,190369221
190369396,1540,5460,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,190369396
190369531,3643,1357,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190369531
190370734,1287,18713,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,190370734
190370815,1366,20634,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,190370815
190370874,1079,9921,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,190370874
190372915,1999,3001,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190372915
190373032,1473,4527,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,190373032
190373245,1842,5158,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,190373245
190374187,1226,20774,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,190374187
190376236,1857,23143,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,190376236
190377313,1548,7452,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,190377313
190377720,1479,15521,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,190377720
190378182,1568,3432,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190378182
190378549,1516,3484,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190378549
190379049,5058,39942,45000.00,843.01,84,13.45,15.60,79.57,71604.84,922.58,190379049
190379219,1966,3034,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190379219
190379987,1390,3610,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190379987
190381884,1880,9120,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,190381884
190382368,1465,25535,27000.00,505.81,84,13.45,15.60,47.74,42963.24,553.55,190382368
190383445,5650,34350,40000.00,749.34,84,13.45,15.60,70.73,63648.56,820.07,190383445
190383925,1121,15879,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,190383925
190384794,1459,22541,24000.00,449.61,84,13.45,15.60,42.44,38189.64,492.05,190384794
190385138,1963,4037,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,190385138
190385200,4479,521,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190385200
190385901,5366,39634,45000.00,843.01,84,13.45,15.60,79.57,71604.84,922.58,190385901
190387475,1304,15696,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,190387475
190387815,1342,20658,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,190387815
190388064,1982,11018,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,190388064
190388781,1381,4619,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,190388781
190389087,3458,1542,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190389087
190389826,1477,13523,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,190389826
190390557,3766,1234,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190390557
190391588,4203,797,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190391588
190392932,1564,9436,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,190392932
190393246,3530,1470,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190393246
190394293,1731,3269,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190394293
190394633,1085,13915,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,190394633
190396199,1320,5680,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,190396199
190396776,1867,13133,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,190396776
190397411,1872,8128,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,190397411
190398086,1412,10588,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,190398086
190398639,1759,15241,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,190398639
190402709,1683,6317,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,190402709
190403055,1645,25355,27000.00,505.81,84,13.45,15.60,47.74,42963.24,553.55,190403055
190404221,1876,7124,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,190404221
190404531,1641,6359,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,190404531
190404566,1855,6145,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,190404566
190404574,1167,14833,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,190404574
190405457,1526,20474,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,190405457
190406534,1396,5604,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,190406534
190407441,1083,4917,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,190407441
190408090,1937,21063,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,190408090
190408901,4177,823,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190408901
190411635,1601,22399,24000.00,449.61,84,13.45,15.60,42.44,38189.64,492.05,190411635
190411775,2359,2641,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,190411775
190413069,1563,27437,29000.00,543.27,84,13.45,15.60,51.28,46145.08,594.55,190413069
264634179,1004,6996,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,264634179
264635850,1479,15521,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,264635850
264636996,1042,13958,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,264636996
264638336,1248,15752,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,264638336
264639065,1392,19608,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,264639065
264639359,1431,7569,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,264639359
264639804,1989,8011,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,264639804
264640063,1026,21974,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,264640063
264640128,1538,12462,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,264640128
264640446,1020,14980,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,264640446
264641248,1970,12030,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,264641248
264641736,1119,6881,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,264641736
264642651,1779,21221,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,264642651
264644140,1512,9488,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,264644140
264644956,1629,7371,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,264644956
264645057,1144,13856,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,264645057
264646410,1781,8219,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,264646410
264646568,1799,13201,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,264646568
264646975,1521,7479,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,264646975
264647688,1640,3360,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,264647688
264648200,1208,20792,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,264648200
264648560,1050,15950,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,264648560
264650085,1318,20682,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,264650085
264651278,1940,3060,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,264651278
264652304,1442,6558,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,264652304
264653378,1527,13473,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,264653378
